Timestamp,Month,Day,Hour,Total Hours,Load,PV,Tou_Tariff,FiT,H2_Tariff
08/01/2023,1,0,18,186,3278,0,0.1141956,0.0570978,2.29041872
08/01/2023,1,0,19,187,3279,0,0.1079451,0.05397255,3.631382112
08/01/2023,1,0,20,188,2991,0,0.1028259,0.05141295,4.35355608
08/01/2023,1,0,21,189,4248,0,0.0973809,0.04869045,3.223050912
08/01/2023,1,0,22,190,4253,0,0.0981099,0.04905495,4.905004016
09/01/2023,1,0,23,191,4259,0,0.0805563,0.04027815,2.796665264
09/01/2023,1,1,0,192,4225,0,0.0744021,0.03720105,5.665544528
09/01/2023,1,1,1,193,4219,0,0.0689373,0.03446865,5.486376624
09/01/2023,1,1,2,194,4219,0,0.0596961,0.02984805,5.760576064
09/01/2023,1,1,3,195,4383,0,0.047061,0.0235305,2.825610752
09/01/2023,1,1,4,196,4354,0,0.0709407,0.03547035,2.617191216
09/01/2023,1,1,5,197,4350,0,0.0895104,0.0447552,5.760576064
09/01/2023,1,1,6,198,4683,0,0.1057887,0.05289435,2.269638592
09/01/2023,1,1,7,199,3803,0,0.1230543,0.06152715,3.053316288
09/01/2023,1,1,8,200,4712,0,0.1412298,0.0706149,2.351457616
09/01/2023,1,1,9,201,4690,0,0.1544022,0.0772011,4.207627664
09/01/2023,1,1,10,202,4710,10.9154,0.1477683,0.07388415,4.367847488
09/01/2023,1,1,11,203,4035,467.118,0.1488897,0.07444485,3.455367296
09/01/2023,1,1,12,204,3540,8.8561,0.1308474,0.0654237,2.383011984
09/01/2023,1,1,13,205,1343,912.354,0.1284228,0.0642114,5.760576064
09/01/2023,1,1,14,206,1205,87.0611,0.1333692,0.0666846,3.545241696
09/01/2023,1,1,15,207,855,0,0.1403388,0.0701694,3.453314128
09/01/2023,1,1,16,208,999,0,0.1503657,0.07518285,5.760576064
09/01/2023,1,1,17,209,1024,0,0.1578726,0.0789363,5.646657456
09/01/2023,1,1,18,210,1080,0,0.1565883,0.07829415,4.39696768
09/01/2023,1,1,19,211,1324,0,0.1511811,0.07559055,5.70290616
09/01/2023,1,1,20,212,1326,0,0.1390734,0.0695367,5.760576064
09/01/2023,1,1,21,213,1318,0,0.1290645,0.06453225,3.821655648
09/01/2023,1,1,22,214,1321,0,0.122814,0.061407,5.760576064
10/01/2023,1,1,23,215,1331,0,0.1072647,0.05363235,5.760576064
10/01/2023,1,2,0,216,993,0,0.1043127,0.05215635,5.760576064
10/01/2023,1,2,1,217,873,0,0.0953505,0.04767525,2.677753312
10/01/2023,1,2,2,218,917,0,0.0936999,0.04684995,5.760576064
10/01/2023,1,2,3,219,855,0,0.0890046,0.0445023,5.100049488
10/01/2023,1,2,4,220,898,0,0.0953505,0.04767525,2.6763196
10/01/2023,1,2,5,221,1098,0,0.1069371,0.05346855,5.760576064
10/01/2023,1,2,6,222,1235.91,0,0.1265967,0.06329835,1.999448032
10/01/2023,1,2,7,223,1235.91,0,0.1430982,0.0715491,2.352433872
